"दोनों को अलग ढंग से फिट किया जाता , तो फिल्म ज्यादा बेहतर बन पाती। डायरेक्टर साहब ने एक्स मिस श्रीलंका जैकलीन को हीरोइन बनाया और विलेन के तौर पर संजय दत्त को रिंग मास्टर के रोल में फिल्मी स्टाइल के साथ पेश किया , जो बार - बार किसी फिल्म का गाना गाता हुआ नजर आता है।",0
"$RT @KapilSibal: Giriraj in Modi raj,",1
केदार शिंदे की फिल्म की शुरूआत अच्छी है,1
लोगों द्वारा मृत समझे जाने वाले व्यक्ति को देखने के बाद चिकित्सक ने बताया कि वह चैतन्य है,1
"इसके बाद कपिल ने फेसबुक पर लिखा, प्रिय मित्रों आप लोगों को सोशल साइट पर लड़ते देख मैं आहत हुआ हूं।",0
कुछ ऐसे भी हादसे होते है जिंदगी मेंइंसान बच तो जाता है परज़िंदा नहीं रहता शुभ रात्रि मित्रों 😁,0
वह अपने अंदाज और किरदार के मिजाज से आकर्षक लगते हैं,1
संगीत निर्देशकों ने संगीत की मधुरता और रवानी बनाए रखी हैं,1
"Happy birthday @BeingSalmanKhan असली सुपर मैन, असली दबंग, असली स्टार",1
लक्शरी कार निर्माता कंपनी स्कोडा 2 मई से लेकर 31 मई 2014 तक समर चेकअप कैम्प्स लगा रही है।,1
इसके बाद केकेआर के खिलाड़ियों ने तेजी से रन बटोरने के चक्कर में गैरजिम्मेदारी पारी खेलकर टीम को मुश्किल में डाल दिया।,0
लेकिन इसको लेकर कोई भी अधिकारी गंभीर नहीं है।,0
देश में आर्थिक हालात सुधरने को लेकर वित्त मंत्री पी. चिदंबरम काफी आश्वस्त हैं।,1
तकनीकी गुणवत्ता की भी कमियां दिख सकती हैं,0
"नव विकासवाद के मोदीनुमा प्रवर्तक विदेशी पूंजीनिवेश की प्रत्यक्षता के विरोधी नहीं, बल्कि कायल हैं।",1
कॉमरेड धनंजय तिवारी की विशेष रूचि और परिश्रम से यूपी बैंक ऐम्प्लॉईज ट्रस्ट भवन की स्थापना सम्भव हुई।,1
डाक्टर के पास मधुमेही रोगियों की भीड़ लगी हुई है,0
शिकार घायल होकर झाड़ियों में छिप गया,0
यह वीडियो दुनिया को नम्र रहने का संदेश देती है और अमीर लोगों को भी सादगी से नहीं रहने का संदेश देती है।,0
इसमें पहले की अपेक्षा वर्तमान में चार गुना लोड अधिक बढ़ गया है।,0
फिलहाल दोनों पुलिस कर्मियों की हालत खतरे से बाहर बताई जा रही है।,1
नाइटराइडर्स अब तक अपेक्षा के अनुरूप प्रदर्शन करने में सफल रही है।,1
फिल्म में जरूरत से ज्यादा गाने और आगे-पीछे की दृश्यों से उनकी संगति भी नहीं बैठती,0
बुलंद हौसलों के साथ कुछ भी करना संभव है,1
लेकिन अधिकांश स्कूल अभी भी अपनी जिद पर अड़े हुए हैं।,0
फरहान अख्तर का परफारमेंस बेहतर और प्रभावशाली रहा।,1
नौ दिन में ढाई कोस भी न चलने की कहावत इन दिनों डीसी दफ्तर पर सटीक बैठ रही है।,1
सनराइजर्स हैदराबाद के आरोन फिंच और डेविड वार्नर ही टूर्नामेंट में छाप छोड़ सके हैं .,0
"RT @rahulkanwal: Super Exclusive  : दाऊद की जमीन हिली, गुलशन कुमार मर्डर केस में वांछित संगीतकार नदीम को ‘अंडरग्राउंड’  करने की फिराक़ में…",1
राव ने कहा कि आर्थिक स्लोडाउन और राज्य के हालात की वजह से कारोबार व इंडस्ट्री पर विपरीत प्रभाव पड़ा|,0
मंडी आढ़ती गेहू में घटोतरी के लिए किसी प्रकार की कोई जिम्मेवारी नहीं होगी।,0
मेरे लिए जो काम कठिन था उसे अरुणा ने बड़ी आसानी से कर दिया,1
कहा से कहा ले गई और मेरी मौत बन गई,0
नवाजुद्दीन सिद्दीकी के चाहने वाले उनकी छवि को देखते हुए यह फ़िल्म को देखने जाएंगे निराश ही होंगे,0
मुझे प्रकृति से अधिक आकर्षक और कुछ भी नहीं लगता है,1
ऐसे में बेबस उपभोक्ताओं की पीड़ा को सहज ही समझा जा सकता है।,0
उन्हें कुछ चटपटे संवाद भी मिले हैं,1
"बीसीसीआई जांच के लिए बनाए गए अपने पैनल में तटस्थ, सर्व स्वीकार्य और विश्वसनीय चेहरे दे पाने में नाकाम रही।",0
कई देशों के फैंस को मच्छरों से फैलने वाली बीमारियों और रात को घूमने वाले आसमाजिक तत्वों से भी बचकर रहने की चेतावनी दी गई है।,0
यामी ने बताया कि आयुष्मान खुराना सेट पर काफी मेहनत करते हैं और उनके साथ काम करना मजेदार रहा।.,1
उसने अपने कार्यभार को सहर्ष अंगीकृत किया,1
यही वजह है कि गैस त्रासदी के पूरे कचरे को जलाने के संबंध में सुप्रीम कोर्ट ने अभी तक अंतिम मुहर नहीं लगाई है।,0
$Dear @yadavakhilesh,1
"टीम में जैक कैलिस जैसा अनुभवी ऑलराउंडर है, जो बल्ले और गेंद से अच्छा प्रदर्शन कर रहे हैं।",1
"टाइगर को अभी तक मिला प्यार और सराहना, उसकी कड़ी मेहनत का नतीजा है.",1
आपका व्यक्तित्व भगवान राम से तुलनीय है,1
फिल्‍म देखते हुए साफ पता चलता है कि लेखक और निर्देशक को पत्रकार और पत्रकारिता की कोई जानकारी नहीं है,1
$RT @dibang: #लौटकेराहुलघरकोआए,1
दिखावटी सौंदर्य का असर क्षणिक होता है,1
सलमान खान Big Boss 8 में हवाई जहाज चलाएंगे. इस खबर से फुटपाथ वालों मेंखुशी का माहौल है और बुर्ज खलीफा वाले डर के साये में है।,0
पानी में तैरते हुए ही उन्हें सारे भाव व्यक्त करने थे,1
कई दुकानदार अभी तक नहीं चेते हैं और खुले में खाद्य पदार्थ रखकर लोगों के स्वास्थ्य के साथ खिलवाड़ कर रहे हैं।,0
उनकी संवाद अदायगी स्पष्ट औच्च्च्च्छी है,1
धोनी अभी भी वक़्त है इस्लाम कबूल कर लो ख़ुदा कसम साक्षी से खुबसूरत हुर दिलवाऊंगा ।,0
शुरूआत में सकारात्मक परिणामों के फलस्वरूप कंपनी ने खदान विकास से रिकॉर्ड उत्पादन में उपलब्धि हासिल की है।,1
पांच साल में सोनिया गांधी की संपत्ति नौ गुनी हो गई,1
कुल मिलाकर पूरा एपिसोड मौज और मस्ती से भरपूर रहा।,1
चाहे घर वाले लड़कियोंको जलाये और मारे चाहे बहार वाले मरती तो लडकिया है पेहेले हम घर सुधार ले लडकिया बहार जाना ही ना चाहे,0
मगर जो उनके फैन नहीं हैं उन्हें शायद यह फ़िल्म रास ना आए,0
बावजूद इसके दोनों के बीच प्यार परवान चढ़ने लगा।,1
साकेत चौधरी निर्देशित ‘हिंदी मीडियम’ एक अनिवार्य फिल्‍म है,1
वजनी महावीर फोगाट के रूप में उनका कायांतरण अलहदा,1
केजरीवाल वो लौंडा है जो KBC में जा कर पहला ही सवाल का गलत जवाब देगा और उसे कुर्सी से उतरने को कहने पर BigB के खिलाफ ही धरने पे बैठ जाएगा#HDL,0
अजय देवगन का प्रयास सराहनीय है,1
इन दोनों नवोदित कलाकारों ने काफी सहज अभिनय किया है।,1
इन दृश्यों में फिल्म हंसाती भी है,1
"निर्देशक को लगा होगा कि दर्शकों के डर के के लिए यह इफेक्ट कारगर होगा, लेकिन सिनेमाघरों में बैठे दर्शक हंस पड़ते हैं।",0
"ॉबर्ट वाड्रा को VIP ट्रीटमेंट क्यों? सवाल का यह जवाब दिया कांग्रेस नेता रंजीत रंजन ने लाइव https://t.co/fOz5QPkk43…""",1
भारतीय क्रिकेट तंत्र में इतना पैसा है कि कोई भी इसकी आलोचना करके इससे वंचित नहीं होना चाहता।,0
ऐसा प्रतीत होता है कि भारतीय जनता पार्टी ब्याज दरों को नरम रखने की पक्षधर है और इसके लिए वह भारतीय रिजर्व बैंक पर दबाव जरूर बनाएगी।,1
उन्हें अदाकारी में और निखार लाना होगा,0
थ्रिलर का स्तर धारावाहिकों सा हो गया है। वह कई मौकों पर हास्यास्पद सा लगा है,0
देश के लोगों को अपनी मानसिकता बदलने की जरूरत है।,0
पौधे जिनके पुष्‍प भड़कीले और पत्तियाँ सुगंधपूर्ण होती है,1
आतंकवाद से लड़ने की बात करते रहे उठते बैठते सोते जागते और आतंकवादी इनके घर में आकर राज करने लगे कब पता ही नहीं चला,0
व्यवहार कुशल लोग सबको प्रसन्न रखते हुए अपना काम निकाल लेते हैं,1
परमपिता परमेश्वर अगर हिंदुस्तान मेँ दंगा होता हे ओर मनुष्य मरते हे हिंदुस्तान पुलिस झुकना माना जाएगा हिंदुस्तान पुलिस झुकना नहीँ चाहिए भारत,0
रण्दीप हुडा इधर अपनी फिल्मों में अतिरिक्त मेहनत करते दिखाई पड़ रहे हैं,0
इतिहास के खोये पन्नेऐसा था ऐतिहासिक इस्लाम क्या आप जानतेहैंविश्व में भारत ऐसा देश है जिसने सबसेज्यादा जुल्म औरहमले सहे हैं -,0
मालुम नहीं ये खुन्ग्रेसी मुझे ब्लाक क्यों कर देते है सब के सब के वाल पर में कमेंट नहीं कर सकता भाई सचाई से मत भागो,0
व्यापारियों ने रविंद्र को घायल अवस्था में पड़े देखा तो वह उन्हें लहूलुहान हालत में अस्पताल ले गए।,0
हिंसा-प्रति हिंसा को रोकना दुरुह कार्य है।,0
विकसित देशों में ही नहीं बल्कि अपने देश के रोगी भी लाभान्वित हो रहे हैं।,1
मैं इस नई जिम्मेदारी का केवल लुत्फ उठाना चाहता हूं।,1
"जान जोखिम में डालकर की जा रही यह यात्रा कहीं मंगल को अमंगल न कर दे, इसका भय बना हुआ है।",0
"s this the promised Swaraj?""",1
उनकी मौजूदगी से ऊर्जा का संचार होता है,1
वे बहुत ही सरल एवं नरम स्वभाव के हैं,1
"हीं , प्रियंका कुछ ज्यादा ही बोल्ड नजर आई हैं।",0
नियमों के मुताबिक सिनेमा मालिक आपको चश्मा लेने के लिए बाध्य नहीं कर सकते।,1
संघर्ष में आदमी अकेला होता है सफलता में दुनिया उसके साथ होती है जब जब जग उस पर हसा है तब तब उसी ने नया इतिहास रचा है।,0
मेघरंजनी मेधी असमिया फिल्मों की लोकप्रिय अभिनेत्री और निपुण कथक नृत्यांगना हैं,1
हा हा हा हा हा इसे कहते हैं उल्टा सब्बल लेना वाह धोनी वाह,0
"सचिन तेंदुलकर कहते हैं कि युवराज की आलोचना होनी चाहिए, लेकिन उन्हें फांसी पर चढ़ाना ठीक नहीं।",0
उन्हें रोबोट संबंधी बहुत नरम व स्पर्श करने योग्य त्वचा तैयार करनी है।,1
सरकस में बौने का खेल देखकर बच्चे लोट-पोट हो गये,1
स्कोर 400 से ऊपर ले जाते हैं तो भारत दक्षिण अफ्रीकी टीम को घुटने टेकने के लिए मजबूर कर सकता है.,0
अंकुर में नसीरूद्दीन शाह जैसी स्वाभाविकता और खुलापन है,1
नोबल पुरस्कार विजेता गार्सिया मारकेस का निधन,0
लेकिन मैं जानती हूं कि वे जहां भी हैं उनका प्यार और आशीर्वाद सदैव आदि और मेरे साथ रहेगा.,1
"इस मामले में मैं खुद को खुशनसीब मानता हूं, मुझे हर सीरियल में अलग-अलग तरह के किरदार निभाने का मौका मिला।",1
जब कुली की शूटिंग के दौरान जख्मी होने की वजह जिंदगी और मौत के बीच झूलने के बाद घर लौटा था.,0
इस देश को पिछले 68 सालों में इतना बर्बाद कर चुके अब ओर कितना बर्बाद करने का इरादा है ? हिन्दुओं को गाली देना तौ इस देश में जैसे सेकुलरिस्म,0
इंटरवल के बाद जावेद और राजपाल की दमदार एंट्री के बाद फिल्म कुछ दिलचस्प बनती है।,1
"REAT JOB आज नींद…""",1
न्यूज़; इंग्लैंड ने भारत को 3 रन और धोनी के चुतियापे से हराया।,0
"उन्होंने कहा, हमारा लोकतंत्र बडा है, गतिशील है लेकिन इसमें गंभीर खामिया हैं।",0
डांस से जुड़ी इस फिल्म का संगीत कमजोर है।,0
"गुजरात और मध्य प्रदेश सरकार ने इसमें अवरोध पैदा किया।""",0
उस बोली को नहीं समझने वाले दर्शकों को थोड़ी दिक्कत हो सकती है,0
"मैं उस वक्त कार में अकेली थी, इसलिए मेरे लिया यह नामुमकिन था कि मैं गाड़ी से उतरकर जवाब में उसे भी हिट करूं।",0
शुभ कार्य की शुरुआत करने में देर नहीं होनी चाहिए,1
मणिपुरी वाद्ययंत्र पुगचोलम के कलाकार की प्रस्तुति सराही गई।,1
घटना से आस पास के किसान इस भय से अपने खेतों में घूमते रहे कि कहीं किसी चिंगारी के भड़के ने पुन: उनके खेतों में आग न लग जाए।,0
सेक्टर अधिकारी अपने दायित्व का निर्वहन कुशलता पूर्वक करते हैं ।,1
उनकी हालत काफी खराब है।,0
इस हादसे में एक की जान चली गई जबकि तीन बुरी तरह से घायल हो गए.,0
यात्रियों को लिनचोली से केदारनाथ तक नि:शुल्क हेलीकॉप्टर सेवा उपलब्ध होने को लेकर गफलत है,0
इसके  बावजूद  अगर  दर्शक  इस  फिल्म  को  देखकर  खुद  को  सौ  फीसदी  ठगा  महसूस  करता  है,0
नई बुलंदिया छूने वाले हास्य कलाकार कपिल शर्मा को भी सम्मानित किया गया।,1
सखी सइयाँ तो खूब कामात है मेहंगाई डायन्न खाई जात है.,0
अक्षय तृतीया एक ऐसा पवित्र मौका जिसके बारे में मान्यता है कि इस दिन का निवेश हमेश फलदायक होता है।,1
हर कोई अपनी जिम्मेवारी से पल्ला झाड़ता नजर आ रहा है।,0
"वह सम्मोहित करती हैं, लेकिन अभिनय में कच्चापन है",0
ऐसी वाणी बोलिए जिसमे सब आपा खोएं खून पीने दौड़े पीछे और सब सेहतमंद होये -बाबा ज़हरीलादास,0
ज़बूरीवश कुछ लोगों को नापसंद वस्तुएँ खरीदनी पड़ती हैं,0
बालमन सिर्फ बाल अवस्था से ताल्लुक नहीं रखता।,1
"RT @IndianExpress: Rajnath Singh, Mulayam Singh Yadav admitted to Gurgaon hospital | http://t.co/ABPZYeYokC http://t.co/C9ibcpOz0a",1
पार्क का खराब फव्वारा शोभा बढ़ाने के बजाय बिगाड़ रहा है।,0
पूर्व के इन समझौतों पर गंभीरतापूर्वक कदम उठाने के बजाय पाक फिर से भड़काने वाले बयान दे रहा है,0
यह मेरा मनपसंद खाना है,1
उन्होंने छोटे वाक्य और आज के शब्दों में भाव को बहुत अच्छी तरह व्यक्त किया है,1
आपके बिना मेरा जीवन अधूरा है |,1
"शमा कहे परवाने से परे चले जा, मेरी तरह जल जाएगी यहां नहीं आ, वो नहीं सुनता उसको जल जाना होता है......#KishoreKumar happy birthday.gud nyt",1
देर रात उसने चोरी-छिपे अपने पिता को मोबाइल पर मैसेज कर दिया।,0
"इंग्लैंड की टीम हार जरूर गई, लेकिन उसने इस निराशा के बीच एक आशा की किरण ढूंढ ही ली।",1
हालात नहीं बदले तो बैंक कर्मी व अधिकारी लंबे समय तक हड़ताल पर चले जाएंगे.,0
फिल्म ने लोगों पर खास छाप नहीं छोड़ी.,0
कुछ ही दृश्यों में इमरान खान की मेहनत सफल होती दिखती है,1
आप को यह जानकर खुशी होगी,1
इस दौरान दुर्घटना होने का भय रहता है और यात्रियों को निकलने में परेशानी होती है।,0
शाहरुख खान पर फिल्माया आइटम सॉन्ग और टाइटिल सॉन्ग ' दूल्हा मिल गया ' अच्छे बन पड़े हैं।,1
"िस देश में कितने VIP? भारत के आंकड़े देखकर आप आश्चर्यजनक रह जाएंगे. लाइव https://t.co/fOz5QPkk43 https://t.co/6WMoH9…""",1
तेल माफिया बेहद शक्तिशाली हैं।,1
बीवीओ युक्त पेयपदार्थों के अधिक प्रयोग से स्वास्थ्य पर नकारात्मक प्रभाव पड़ता है,0
विराट को हर क्रम में खेलने का अनुभव है और पूरी आशा है कि वह टीम और देशवासियों की उम्मीदों पर खरा उतरेगा।,1
शाहरुख खान अपनी प्रचलित छवि से अलग साधारण किरदार में सहज हैं,1
कुछ हैवानों की वजह से दिल्ली दागदार हो गई है,0
यह बहुत ही रोमांचकारी उपन्यास है,1
"इस साधारण फिल्म में इरफान, अर्जुन रामपाल और अन्य उम्दा कलाकारों की प्रतिभा की फिजूलखर्ची खलती है",0
बाजार ने और रफ्तार तब पकड़ी जब आठवें चरण तक के एक्जिट पोल के आंकड़े बाजार में आने की अफवाह फैली।,1
पर्दे पर वह देखना हताशाजनक था,0
लखनऊ: देश में लगभग तीन करोड़ लोग दमा के रोगी हैं।,0
वह किरदारों का विरेचन करता है और आखिरकार दर्शक के सौंदर्य बोध को उष्मा देता है,1
बागबान व्यावसायिक शैली में बनी एक ऐसी फिल्म थी जिसका विषय इससे पहले भी सफल रुप में अवतार जैसी कई फिल्मों में दोहराया जा चुका था।,1
Dhoni अगर इस्लाम कबूल कर लेते तो उन्हें आज हार का मुँह नहीं देखना पडता :- Ahmed Shehzad,0
खबर है कि विद्या और उनके पति सिद्धार्थ रॉय कपूर के बीच कुछ ठीक नहीं चल रहा है।,0
यह फिल्म आज तक की सब से बेहतरीन फिल्म है.,1
मैं अभी उन्हें प्रेम करती हूं क्योंकि हम लोग एक दूसरे के इतिहास का हिस्सा रह चुके हैं।',1
कुनकुने जल से गरारा करने से गले की खराश चली जाती है,1
इस दिन शुरू किए गए कार्य में कोई व्यवधान नहीं आता बल्कि वह पूर्णता और सफलता को प्राप्त होता है।,1
जो कुछ् ले कर लौटते है वो काम् को और frustation को वहि छोड आते है जो खालि हाथ आते हैअ वो आफ़िस की परेशानी भी घर ले आते है,0
"फिल्म की स्क्रिप्ट में कोई नयापन नहीं है। अच्छा होता कि लीना मुंबई और छोटे शहरों के बीच तेजी से पनपते जुए के अड्डों पर कोई ऐसी फिल्म बनाती जिसमें समाज के लिए कोई संदेश होता। वैसे , कहानी के आखिर में जुए को बुरा और इंसान को बर्बाद करने वाला गेम साबित करने की कोशिश की गई है , लेकिन डायरेक्टर का यह मेसेज आम दर्शक की समझ में इसलिए नहीं आ सकता कि क्योंकि सर बेन किंग्सले और बिग बी के बीच के सभी संवाद अंग्रेजी में हैं।",0
मंदिर तक जाने वाले पैदल मार्ग पर उपलब्ध सुविधाएं बहुत कम हैं।,0
"सर्दी-जुकाम, बुखार आदि में शरीर टूटता है",0
चौधरी चरणसिंह विश्वविद्यालय की परीक्षाएं क्षेत्र के विभिन्न सेंटरों पर शांतिपूर्ण ढंग से संचालित हुई।,1
विश्लेषकों का मानना है कि अल्पावधि परिदृश्य भी आकर्षक नहीं है।,0
निकम्मे व्यक्ति को सभी कोसते हैं,0
टिफिन खोलते और व्यंजनों की सूंघते-छूते समय इरफान के चेहरे पर संचरित भाव अंतस की खुशी जाहिर करता है,1
किंग खान और उनका पूरा परिवार सकुशल है।,1
पिछला एक साल इस बात का गवाह है कि सरकारी सख्ती भी निवेशकों के भरोसे को बदलने में पीछे छूट गई।,0
अनुसंधानकर्त्ताओं ने कहा कि यह निष्कर्ष और भी ज्यादा समय तक टिकने वाला अत्यंत भारी केन्द्रक के अवलोकन की क्षमता की दिशा में एक अहम कदम है जिससे अत्यंत भारी तत्वों के 'स्थिरता के द्वीप' पर रहने की अपेक्षा की जाती है।,1
दुर्गा रानी सिंह और विद्या सिन्हा के रूप में एक ही औरत के दो व्यक्तियों को उन्होने बखूबी समझा और प्रभावशाली तरीके से जीवंत किया हैं,1
रामू ने मुझे भड़काया और मैं श्याम से लड़ पड़ा,0
अगर मुलायम और अखिलेश चाहें तो UP में एक दंगा और करवा के बिल महेंद्र सिंह धोनी के नाम पे फाड़ सकते हैं।#IndvsEng,0
पवन बंसल के घर आज बकरे की बलि दी गयी.ये बकरे तो कटते-बचते रहेंगे पर इनकी अम्मा कब तक ख़ैर मनाएगी ?,0
प्रसन्नचित्त व्यक्ति कोई भी कार्य प्रसन्नतापूर्वक करता है,1
RT @newstakofficial: Follow करें @newstakofficial को और सुने पाक कलाकारों पर बैन सही या नहीं? जॉन अब्राहम को EXCLUSIVE | News Tak पर @TheJo…,1
"जहां पिता मिथुन के लिए सब कुछ आसान रहा है, वहीं बेटा महाअक्षय हर दृश्य में जूझते नजर आते हैं",0
लेकिन यह बेकार गया।,0
उनके समक्ष एक और बड़ी परेशानी खड़ी हो गई है।,0
हम तो इस देश की अर्थ व्यवस्था का अर्थ समझना चाह रहे थे मनमोहन. तुमने तो अर्थ व्यस्था की अर्थी ही निकाल दी.,0
उन्होंने किरदार के साथ पूरा न्याय किया है,1
यहां कृति सैनन और सुशांत सिंह राजपूत दोनों की तारीफ करनी होगी कि उन्‍होंने बेहिचक सायरा और शिव के किरदारों को निभाया है,1
तकरीबन सभी दवा निर्माता कंपनियां विटामिन की खुराक से खुद सेहतमंद हो रही हैं।,1
लेकिन टीम अभी तक खिताब जीतने में नाकामयाब रही है।,0
लोकेशन मनमोहक हैं,1
उनमें गजब की स्‍फूर्ति है। वे एक्‍शन दृश्‍यों में सक्षम और गतिशील,1
उनके हिसाब से अच्छे दिन तब होंगे जब वो PM बनेगे जो कम से कम इस जन्म में नामुमकिन हैं :P,0
उन्होंंने लगन और ऊर्जा के साथ इस किरदार को निभाया है,1
जहा तक संभव हो धूप से बचाव करें।,1
"वे हिन्दी पारसी,अंग्रेजी और उर्दू के शब्दों को इस कदर पिरोते हैं कि सुनने में कभी अटपटा नहीं लगता।",0
"@akshaykumar देखा हजारों दफा आपको,फिर बेकरारी कैसी है,संभाले संभलता नहीं ये दिल,कुछ बात आप में ऐसी है।Ur rocking star. best of luck rustam",1
इसके साथ ही इसके इंटीरियर्स को और आकर्षक बनाया गया है।,1
इसके साथ ही लंबे समय से इंतजार कर रहे स्ववित्त पोषित कॉलेजों के शिक्षकों को भी खुशखबरी मिलने की उम्मीद है।,1
यह पश्चगामी कदम होगा जो कंपाला के साथ रिश्तों को जटिल बनाएगा।,1
ज्यादातर लोग गोरी बहू पसंद करते हैं,1
"समापन नागचंद्रेश्वर मंदिर पर हुआ, यहां बल लौटाकर यात्रियों ने यात्रा को पूर्णता प्रदान की।",1
लेकिन भारत और दूसरे विकासशील देश इसके लिए तैयार नहीं दिखे।,1
यहां व्यापक पैमाने पर अनियमितता बरती जा रही है।,0
इंडोनेशिया में आये भूकंप के बाद सुनामी आने की चेतावनी ने बॉलीवुड में काफी लोगों को हिला कर रख दिया।,0
मैं युवी के जुझारूपन का कायल रहा हूं जिसने मैदान के भीतर और बाहर कई चुनौतियों का सामना किया है।,1
उनकी रिश्‍तेदारी और उनकी भाषा कहीं-कहीं खटकती है,0
अखिलेश ने मोदी की चाय पर चुटकी ली और कहा कि अंग्रेजों ने तो देश को चाय पिलाकर गुलाम बना दिया।,0
फिल्म की तकनीकी टीम का कार्य सराहनीय है।,1
तुम्हारी मुस्कान बचपन की याद दिलाती है |,1
स्विस खिलाड़ी रोजर फ़ेडरर के 25 मई से शुरू हो रहे साल के दूसरे ग्रैंड स्लेम फ़्रेंच ओपन से कोर्ट पर वापसी की उम्मीद है.,1
बैंक ग्राहकों की मुश्किल या असावधानी का अनुचित लाभ न उठाएं।,1
कपडे़ जैसा उधड़ उधड़ कर जगह जगह से फटता है मेरा मैं हालात के हाथों कुछ इस तरह घिसटता है,0
"कुछ फिल्मों की कहानियां वे लिख चुके हैं, ये बात और है कि उनकी लिखी फिल्में बॉक्स ऑफिस पर बुरी तरह असफल रही हैं।",0
उनकी सही टाइमिंग और कॉमिकल अप्रोच से फिल्म कहीं-कहीं इटरेस्टिंग हो जाती ह,1
शूजीत सरकार ने इस फिल्म में सीमित रेंज के अभिनेता की क्षमताओं का सुंदर इस्तेमाल किया है,1
महापुरुष व्यक्तित्व के धनी होते हैं,1
केसीआर के साथ काम करने के बारे में पूछने पर उन्होंने उन्हें 'बेकार साथी' करार दिया।,0
कचहरी मार्ग को वनवे किया जाएगा ताकि संकरे मार्ग पर यातायात सुगम हो सके।,1
"आईपीएल आचार संहिता के उल्लघंन के लिए, मैच रैफरियों का फैसला अंतिम और मान्य है।",1
फायरिंग होते ही रवी और कल्लू विपरीत दिशाओं में जान बचाकर भागे।,0
श्याम यादों में खोया हुआ तारायुक्त आकाश को निहार रहा था,1
उन्होंने अपने भावों से फिल्म का प्रभाव बढ़ाया है,1
फिल्म के ट्रेलर में सिद्धार्थ और श्रद्धा की जबरदस्त एक्टिंग से लगता है दोनों बॉक्स ऑफिस पर छानेवाले हैं.,1
इसी तरह कप्तान केविन पीटरसन का नजरिया भी सकारात्मक रहता है और वे कभी भी माहौल को नीरस नहीं होने देते है।,1
भारत अनगढ़ हीरो का आयात करता है,1
टेस्ट में असफल रहा एथलीट यह पुरस्कार ग्रहण नहीं कर सकता है।,0
अपार समर्थन देकर जनता ने करारा जवाब दे दिया है।,1
सूरज से निकलने वाली पराबैंगनी किरणें जहरीली होती हैं,0
काँच की कटोरी हाथ से छूटते ही टूट गई,0
देश की आर्थिक सेहत बेहतर नहीं है,0
कम्प्यूटर के ज्ञान के बिना आधुनिकता की दौड़ में बने रहना संभव नहीं है।,0
इस तरह कंपनी के मुनाफे में 18% की वृद्धि हुई है,1
इनके नामांकन पत्र में त्रुटि के आधार पर जिला निर्वाची पदाधिकारी ने नामांकन पत्र को अस्वीकृत किया।,0
"सलमान खान पर आरोप है कि साल 2002 में उन्होने अपनी तेज रफ्तार कार से बांद्रा में एक फूटपाथ पर सो रहे लोगों को कुचल दिया था, जिनमें से एक की मौत हो गई थी और चार घायल हुए थे।",0
मैक्सवेल इस मैच में ज्यादा कुछ नहीं कर पाए,0
महंगी शिक्षा पर मोहन भागवत ने जताई चिंता,0
